id,k,w,w/k,area,perimeter,form_factor,neigh_watch_sharp,area_sharp,perimeter_sharp
62279000,2,877.4379351935777,438.71896759678884,0.41806293862525,2.6096790811988058,0.6076603899011378,0,1,1
84629579,2,608.9588738677384,304.4794369338692,0.7314027325995901,3.49491591943785,0.5736744884640845,0,1,1
82255063,2,398.3503979437818,199.1751989718909,0.826057102777079,4.0781569133034274,0.4147297437508959,0,1,1
64928395,2,259.79376185298196,129.89688092649098,0.9290470521788357,3.9062155938784233,0.5821150623724111,0,1,1
64930831,5,341.9203142056592,68.38406284113185,0.9474874563462093,3.8979184688648716,0.621376476825936,0,1,1
83999150,2,99.36384243900412,49.68192121950206,0.9884152636506888,4.250232537574548,0.4345596260440438,0,1,1
82399964,2,86.87761046021208,43.43880523010604,1.0099494422762698,4.206683106481457,0.5114465061860597,0,1,1
125783267,2,573.6540461991018,286.8270230995509,1.019966780677684,4.25485155335463,0.47212782921496643,0,1,1
82259712,4,491.71212598880925,122.92803149720231,1.0497394510182598,4.144395511405619,0.5956344790518502,0,1,1
62279015,3,711.6937682970186,237.23125609900617,1.0518564936674961,4.109541556337071,0.6296335951210995,0,1,1
62674126,3,217.43460618463646,72.47820206154549,1.0893728363272082,4.283492888745485,0.5491687945899574,0,1,1
62293601,5,814.8288533705993,162.96577067411985,1.1057028676381961,4.223100535561954,0.6229776475625155,0,1,1
82395062,1,159.56054285469915,159.56054285469915,1.1874350007858578,4.362849941406335,0.6014397335850952,0,1,1
82260209,2,747.1013420933901,373.5506710466951,1.2413691320506026,5.3426859461125344,0.31900176301991917,0,1,1
122356399,1,169.82682961476138,169.82682961476138,1.2663963670568263,6.064160354315407,0.23758329983276208,0,1,1
64929398,2,513.3158318019559,256.65791590097797,1.285095238834028,4.549109290395756,0.6089499549164138,0,1,1
82395125,1,160.84178774539706,160.84178774539706,1.3275083402613967,4.614741528555621,0.6003026172387513,0,1,1
52067490,3,631.8906794569289,210.63022648564296,1.5114774119865495,4.926424543212747,0.600454917047361,0,1,1
84629568,2,874.7387044307045,437.36935221535225,1.5478774319033666,5.405158534808201,0.45980169487198774,0,1,1
62293733,1,515.8885083480203,515.8885083480203,1.5518582323131704,4.991365322490724,0.6041059625800638,1,1,1
82260952,3,1123.7041240563162,374.5680413521054,1.5773793487441792,5.023874858215556,0.6344759381834207,0,1,1
82261005,2,339.6275166255087,169.81375831275435,1.5826835020822012,5.215732990762787,0.5502652167334467,0,1,1
