id,k,w,w/k,area,perimeter,form_factor,neigh_watch_sharp,area_sharp,perimeter_sharp
267,5,267.46264650577564,53.49252930115513,4.307379689965724,7.962403196498704,0.6033662933914327,0,1,1
260,5,442.0668648734033,88.41337297468066,10.36895942977094,11.644633727631152,0.8337954278320049,0,1,1
268,5,271.03083313746566,54.20616662749313,23.27196039288018,24.34814882358409,0.24356413441891975,0,1,1
240,3,2093.6790800721724,697.8930266907241,23.780850748420708,21.317016836674966,0.4578689576266248,1,1,1
58,4,1883.324018521563,470.83100463039074,34.05135327938661,23.413306848780245,0.6279645046781733,0,1,1
210,2,1371.4427580251975,685.7213790125987,64.74926929501736,41.81312877369273,0.2678272115612675,1,1,1
266,5,1545.7228583925182,309.14457167850367,70.53644166949911,35.44757931629916,0.5170742919906806,0,1,1
235,2,809.1966954258155,404.59834771290775,79.77609425600583,37.81196550407845,0.5113984568540146,0,1,1
2,1,202.35730698268975,202.35730698268975,90.3266649720109,34.9962171472063,0.6607710158420111,0,1,1
162,1,486.36871269605615,486.36871269605615,119.15662700260307,43.68443301383444,0.6347588926207933,0,1,1
272,2,1018.3536104321745,509.17680521608725,128.1234344715486,57.06020587647273,0.29226080003564986,1,1,1
257,3,1719.399003556342,573.1330011854474,142.77488982528962,49.12023836668229,0.5716400199672758,1,1,1
265,3,675.8554234895695,225.28514116318982,170.14787324442952,58.22689057648053,0.42683860633200105,0,1,1
3,2,1994.255457810536,997.127728905268,184.27536476258942,58.06237965420253,0.49263929361251196,1,1,1
261,6,2121.8252931173633,353.6375488528939,200.78094567348606,67.63499523706743,0.3364681793049781,0,1,1
13,2,1195.1785073422827,597.5892536711414,218.0709151638742,74.05534176002931,0.2961447435231676,1,1,1
126,3,593.7334237419789,197.9111412473263,224.42018935420006,61.37470477137007,0.5268069014060964,0,1,1
44,4,1693.5482583115859,423.38706457789647,236.40883084487163,59.87470196931647,0.6481540305028396,0,1,1
42,3,2039.9249840159548,679.974994671985,242.76671648561867,60.633479843880494,0.6502817282306607,1,1,1
212,2,790.7246166860542,395.3623083430271,288.94872829989845,68.39262468497033,0.6216635738980484,0,1,1
262,4,3690.839151123629,922.7097877809073,311.8472731929148,77.9654915982482,0.44299492401407414,1,1,1
39,3,2830.740751178889,943.580250392963,343.0259034064981,76.46209635105667,0.562879460485354,1,1,1
37,2,2585.3415914708485,1292.6707957354242,443.69571677091653,89.38693980618886,0.5065195010693908,2,2,1
40,3,1705.636927187139,568.545642395713,468.4326725850336,86.60243616882238,0.6354105147188058,1,2,1
15,3,2773.8309390981767,924.6103130327256,525.612806449855,89.71676722791345,0.5947702718927758,1,2,1
198,1,190.52018665812656,190.52018665812656,531.8057504403278,85.96972264243139,0.6018588031323058,0,2,1
78,3,2913.440258334681,971.146752778227,548.4490717999469,96.2019622965416,0.571981243211493,1,2,1
75,4,3036.827151995718,759.2067879989295,559.246008943548,97.12372098783993,0.5726240213536546,1,2,1
156,2,1945.9606658671453,972.9803329335726,574.7938712289225,96.07411627102242,0.6276763726864893,1,2,1
127,2,984.3276928394546,492.1638464197273,598.7184783476335,99.53539471878129,0.59405647461594,0,2,1
271,3,3845.7215002981707,1281.907166766057,617.5955071830307,98.50811148404495,0.5880769863635319,2,2,1
41,2,1844.4755409465388,922.2377704732694,619.6098077279863,109.23136020476089,0.4417213025778962,1,2,1
273,3,4353.696256140125,1451.2320853800418,621.5978191440977,112.68687388111157,0.3855791991122451,2,2,1
110,1,1268.7271534115243,1268.7271534115243,637.2940545082299,110.79552779324355,0.4520756132193043,2,2,1
20,1,908.5096594493923,908.5096594493923,685.5411205807783,105.88228584670087,0.6094572213185906,1,2,1
47,2,3113.2045917416935,1556.6022958708468,689.5754019107713,104.72251414423972,0.5921413922596175,3,2,1
